Title,Id,Trailer Link,Director,Cast,genre_ids,Genre,Budget,Revenue,Overview,Homepage,Year,Runtime,Popularity,Adult,Release_Date,Original_Title,Original_Language,Tagline,Vote_Average,Vote_Count
Kunwara,159067,,David Dhawan,"['Govinda', 'Urmila Matondkar', 'Nagma', 'Om Puri', 'Johnny Lever', 'Gavin Packard', 'Inder Kumar', 'Raza Murad', 'Mohan Joshi']",,"Comedy, Romance",0,0,Raju meets Urmila in New Zealand. They have a fast romance and things are going well until Raju must make a trip back to India...,,2000,0,1.674,False,2000-07-14,Kunwara,hi,,5.375,9
Kurukshetra,81782,,Mahesh Manjrekar,"['Sanjay Dutt', 'Mahima Chaudhry', 'Om Puri']",,"Action, Crime, Drama",0,0,"Kurukshetra is a story of war between evil and truth. The D.S.P Prithvi Raj Singh(Sanjay Dutt) is an honest and brave police officer.All dishonest police officers , rogues, criminals and corrupt politicians are scared of him. The day he joins duty in Mumbai city, he destroys all the illegal business of Iqbal Pasina(Mukesh Rishi). From that day onwards, Iqbal Pasina starts admiring DSP Prithvi Raj Singh.Prithvi Raj Singh with his wife, Anjali (Mahima Chaudhary) and sister, Aarti is living a happy life. Aarti is in love with Sub-Inspector Avinash",,2000,0,2.194,False,2000-10-03,Kurukshetra,hi,,6.875,8
Kya Kehna,165573,https://www.youtube.com/watch?v=NvTD2FXJIu0,Kundan Shah,"['Preity Zinta', 'Saif Ali Khan', 'Chandrachur Singh', 'Anupam Kher', 'Farida Jalal', 'Mamik', 'Nivedita Bhattacharya', 'Navneet Nishan', 'Rajeev Verma', 'Rita Bhaduri']",,"Drama, Romance",0,0,"Priya, a young college girl faces hardships and challenges after she becomes pregnant before marriage.",,2000,155,3.243,False,2000-05-18,Kya Kehna,hi,,5.353,17
Mela,159666,,Dharmesh Darshan,"['Aamir Khan', 'Twinkle Khanna', 'Faisal Khan', 'Johnny Lever', 'Aishwarya Rai Bachchan', 'Archana Puran Singh']",,"Action, Adventure, Comedy, Drama, Romance",0,0,"Roopa, a beautiful young village belle is much loved by the villagers of Chandanpur. Chandanpur celebrates a huge Mela every year and this year, they invite a Minister to inaugurate it. In an assassination attempt that follows, a massacre takes place. Chandanpur is devastated and Roopa's family gets wiped out. She vows revenge. Into her life enter two men, the gregarious Kishan and the volatile Shankar, causing much upheaval in their relationship.",,2000,156,2.213,False,2000-01-07,Mela,hi,,4.773,22
Mission Kashmir,46406,,Vidhu Vinod Chopra,"['Sanjay Dutt', 'Hrithik Roshan', 'Preity Zinta', 'Jackie Shroff', 'Sonali Kulkarni', 'Puru Raaj Kumar', 'Rajendra Gupta', 'Abhay Chopra', 'Vineet Sharma', 'Ashok Banthia', 'Suchita Trivedi', 'Ram Awana']",,"Action, Drama, Thriller",0,0,A police officer adopts the son and sole survivor of a family he has massacred while pursuing a terrorist. After some time the foster son finds out what the stepfather did.,,2000,151,4.896,False,2000-10-27,मिशन कश्मीर,hi,Two brave men battle each other... and paradise burns,6.273,44
Mohabbatein,11518,https://www.youtube.com/watch?v=OjlZFIY7VHU,Aditya Chopra,"['Amitabh Bachchan', 'Shah Rukh Khan', 'Aishwarya Rai Bachchan', 'Jimmy Shergill', 'Preeti Jhangiani', 'Jugal Hansraj', 'Anupam Kher', 'Kim Sharma', 'Uday Chopra', 'Shamita Shetty', 'Archana Puran Singh', 'Amrish Puri', 'Shefali Shah', 'Saurabh Shukla', 'Parzaan Dastur', 'Helen', 'Hiten Patel', 'Raman Lamba', 'Ram Mohan', 'Geri Andrade', 'Rushad Rana', 'Mehul Nisar', 'Palash Dutta', 'Pearl Sukhadia', 'Meghna Patel', 'Sitaram', 'Gurdial Sira', 'Harpal Singh']",,"Drama, Romance",4000000,0,"At a prestigious all-male university, three friends seek love outside of the school grounds; at the same time, a newly-hired music teacher seeks to befriend and loosen up the militantly strict headmaster.",,2000,216,14.322,False,2000-10-27,मोहब्बतें,hi,Some Love Stories... Live Forever,7.008,193
Pandavas: The Five Warriors,416207,,Usha Ganesarajah,[],,"Animation, Action, Drama, Family, History",0,0,"Arjun and his brothers, who are known as the Pandavas, strive to defeat the evil army of the Kauravas with the help of Lord Krishna.",,2000,110,0.6,False,2000-12-23,Pandavas: The Five Warriors,en,,0.0,0
Papa the Great,500520,,K. Bhagyaraj,"['Krishan Kumar', 'Nagma', 'Satya Prakash', 'Master Bobby', 'Satish Kaushik', 'Laxmikant Berde', 'Mahavir Shah', 'Anil Dhawan', 'Shama Deshpande', 'Shatrughan Sinha', 'Razak Khan', 'Shashi Kiran']",,Family,0,0,"Bobby is a young lad, who lives with his Engineer dad, Jai Prakash, and mom, Pooja. Bobby always brags to everyone as to how brave and macho his dad is. But only Jai knows that he is quite the opposite - mousy, submissive, and afraid of any confrontation. To make matters worse, Jai falls in the bad books of local gangster Villain Kaka, who is out to crush him, as he had crushed a police inspector. Jai is all for running away to Delhi or as far as he can possibly get from Kaka. Before he could do anything, their lives are turned upside down by the appearance of a gangster named Biharilal - who forcibly invites himself in Jai's house - and refuses to go away. Watch how Jai, Bobby, and Pooja deal with this new threat.",,2000,143,0.6,False,2000-03-18,Papa the Great,hi,,6.0,2
Phir Bhi Dil Hai Hindustani,97351,,Aziz Mirza,"['Shah Rukh Khan', 'Juhi Chawla', 'Johnny Lever', 'Paresh Rawal', 'Shakti Kapoor', 'Smita Jaykar', 'Haidar Ali', 'Nina Kulkarni', 'Sheeba Chaddha', 'Bharat Kapoor', 'Govind Namdeo', 'Vishwajeet Pradhan', 'Kamya Punjabi', 'Sharat Saxena', 'Atul Parchure', 'Satish Shah', 'Dalip Tahil', 'Mahavir Shah', 'Aanjjan Srivastav', 'Umesh Ghadge']",,"Romance, Comedy",0,0,Two rival reporters team up to help prove the innocence of a man set to be hanged for the murder of a politician.,,2000,160,7.537,False,2000-01-21,फिर भी दिल है हिंदुस्तानी,hi,"Love, laughter, and freedom.",6.521,70
Pukar,170643,,Ramesh Behl,"['Amitabh Bachchan', 'Zeenat Aman', 'Randhir Kapoor']",,"Drama, Action",0,0,"Although India obtained freedom from the British in 1947, Goa and it's territories are still ruled by the Portuguese. A group of revolutionaries want a free Goa and are thus wanted by the Portuguese administration. Amongst them are Purandare, Narvekar, and Dinanath, and when Dinanath's whereabouts are known to the police, he escapes with his young son, Ramdas, and goes to their hideout. With the assistance of Purandare they do manage to escape but are shot. A horrified Ramdas watches as his dad is shot dead by Purandare. This is how Ramdas starts hating revolutionaries. Ramdas changes his name to Ronnie, befriends a girl named Julie, and grows up taking to crime as his career. Written by rAjOo (gunwanti@hotmail.com)",,1983,0,2.134,False,1983-02-22,Pukar,en,,4.0,3
Raja Ko Rani Se Pyar Ho Gaya,647585,,T. K. Rajeev Kumar,"['Arvind Swamy', 'Manisha Koirala', 'Dilip Dhawan', 'Dina Pathak', 'Vanessa Francis', 'Sushma Seth', 'Tanvi Azmi', 'Rakesh Bedi', 'Goga Kapoor', 'Kunickaa Sadanand']",,"Comedy, Romance",0,0,"Mohit, a young man raised into beliving in fairy tales, comes to Bombay to find Manisha, a young woman whom he saved from drowning in a lake near his village, whom he belives to be an actual mermaid princess.",,2000,149,1.133,False,2000-12-22,राजा को रानी से प्यार हो गया,hi,,0.0,0
Raju Chacha,383281,,Anil Devgan,"['Rishi Kapoor', 'Ajay Devgn', 'Kajol', 'Tiku Talsania', 'Smita Jaykar']",,"Action, Comedy, Family",0,402226,"Siddhant Rai is a single father, looking after three young children. All four of them live a wealthy and comfortable lifestyle, which changes suddenly when Siddhant passes away after a car accident. Siddhant's shady relatives hire a former jailbird and con-man by the name of Shekar to pose as their paternal uncle, Raju, which he does for a hefty sum of money. When Raju is introduced to the children, he is an instant hit with them, as well as their Catholic governess, Anna. Then the Rai family are stunned when another young man enters their lives - claiming to be the real Raju Chacha.",,2000,163,3.184,False,2000-12-21,राजू चाचा,hi,Courage comes in all sizes.,6.0,17
Refugee,166231,https://www.youtube.com/watch?v=qP_7F3gWhqg,J. P. Dutta,"['Abhishek Bachchan', 'Kareena Kapoor Khan', 'Jackie Shroff', 'Suniel Shetty', 'Reena Roy', 'Sudesh Berry', 'Avtar Gill', 'Vrajesh Hirjee', 'Puneet Issar', 'Kulbhushan Kharbanda', 'Anupam Kher', 'Mukesh Tiwari', 'Ashish Vidhyarthi']",,"Drama, Music, Romance",0,0,"The films tells the story of an un-named Indian Muslim, who helps illegal refugees from both India and Pakistan to cross the border through the Great Rann of Kutch. The film is attributed to have been inspired by the short story ""Love Across the Salt Desert"" by Keki N. Daruwalla.",,2000,207,2.339,False,2000-06-30,Refugee,hi,A human story,5.9,14
Dusk,842335,https://www.youtube.com/watch?v=Cw7Fx9ZoRfI,Ajay K Saklani,"['Aditi Charak', 'Vishal Parpagga', 'Rupeshwari Sharma', 'Asif Basra', 'Taranjit Kaur']",,"Drama, Family, Music",0,0,"Saanjh marks the debut of Producer and Director, Ajay K Saklani, who, through this movie attempts to bring to the fore the lesser known Himachali language and tries to revive the almost forgotten Tankri Script. Saanjh is the first feature film to have been made and released in the Western Himalayan/ Pahari language. The serenity of village life amidst the Himalayas reaches the peak of sublimity as the visual tour is accompanied by some of the most melodious songs rendered by Mohit Chauhan and Pavithra Chari which strike the heart strings of even those who are unfamiliar with the Pahari dialect. The movie provides a perfect audio-visual setting for a beautiful confluence of the emotional journeys of a daughter, a mother and an orphaned boy as the sun sets on their lives and dusk sets in. Saanjh was the first film in Himachali dialect to be released in cinema halls across India.",http://www.enoxx.in,2017,109,0.84,False,2017-04-14,Saanjh,pa,"When Saanjh's father sends her away to live with her grandmother in a remote village, she feels dejected and tries to escape. However with time as her bond with her grandmother becomes stronger, her understanding of home changes.",10.0,1
The Invisible Boy: Second Generation,433150,,Gabriele Salvatores,"['Valeria Golino', 'Ludovico Girardello', 'Galatéa Bellugi', 'Silvia Busuioc', 'Maurizio Lombardi', 'Kseniya Rappoport', 'Kristof Konrad', 'Daniel Vivian', 'Emilio De Marchi', 'Katia Mironova', 'Seán James Sutton', 'Ivan Franěk', 'Riccardo Gasparini', 'Falippo Valese']",,Fantasy,0,1500000,Three years later Michele (The Invisible boy) meets his mother and his twin sister. Both have stories and superpowers but their intentions may not be what Michele thinks.,,2018,90,15.802,False,2018-01-04,Il ragazzo invisibile - Seconda generazione,it,,6.4,267
Shikaar,106090,https://www.youtube.com/watch?v=6Vpg-PbQHpI,Darshan Bagga,"['Raj Babbar', 'Prem Chopra', 'Danny Denzongpa', 'Anil Dhawan', 'Raja Duggal', 'Kanishkaa Kapoor', 'Shakti Kapoor', 'Mushtaq Khan', 'Shweta Menon', 'Jaz Pandher', 'Master Rohan', 'Saadhika Randhawa', 'Tej Sapru', 'Ashish Vidhyarthi', 'Gurpreet kaur Sodhi', 'Shabnam kapoor', 'Sheela Sharma', 'Donny Kapoor', 'B.N. Sharma', 'Gurkirtan']",,"Action, Thriller",0,0,"Madhu lives a wealthy lifestyle in Mussorie, India and operates Hotel Savoy. She meets with and falls in love with Vijay Sanyal and shortly thereafter both of them get married. After the marriage, her friend, Julie, and her mom notice a change in Vijay but do not tell Madhu about this, leaving Vijay free to get Madhu to sign a Power of Attorney in his favor. He runs the Hotel, but eventually finds that it is not doing too well, and decides to sell it to Darshan Damania and his partners, Mirza Baig, Chhadha, Nikhil Chopra, and Kanwar Singh much to Madhu's displeasure. The partners, with two of Darshan's girlfriends, Kamya, and Rama in tow, arrive in Mussorie to sign the documents. The only one missing is Mirza, who had stated that he will be arriving later. Instead, however, ACP Sumed Singh arrives to inform them that Mirza has been killed in a car explosion.",,2004,139,0.6,False,2004-07-02,Shikaar,hi,,5.0,2
Shikari,570341,,Umesh Mehra,"['Mithun Chakraborty', 'Naseeruddin Shah', 'Amrish Puri', 'Varsha Usgaonkar', 'Irina Kushnareva', 'Gulshan Grover', 'Anjana Mumtaz', 'Rucha Gujrati', 'Dara Singh']",,"Action, Drama",0,0,"Shankar and Chanchal earn their living by doing road shows. Once, Shankar sees Natasha on a circus poster and dreams of working with her. He gets an offer to work in the circus in Russia.",,1991,162,2.71,False,1991-04-12,Shikari,hi,,6.7,3
"Snip, Snip",615814,,Ernst Schmidt Jr.,[],,,0,0,"This film has two parts. In the first part, the film material is on 8mm uncut film, so that in the 16mm projection a 4-fold film can be seen. In the second part of the film, the 16mm film is shown in full size, that means the picture is now enlarged four times its size. I drew over the film after the fact, and abstracted it in many different ways. (E.S.jr.)",,1968,2,0.6,False,1968-07-05,Schnippschnapp,de,,0.0,0
Sultaan,633558,,,"['Mithun Chakraborty', 'Dharmendra']",,,0,0,"Kabira helps Ayesha in saving her garage from local goons. However, he hides the fact that he was an honest inspector sometime ago. Ayesha decides to find out the reason for his transformation.",,2000,0,1.121,False,2000-02-02,Sultaan,hi,,10.0,1
Tapish,605730,,,[],,,0,0,,,,0,0.6,False,,Tapish,sv,,0.0,0
Tarkieb,333582,,,"['Nana Patekar', 'Tabu', 'Shilpa Shetty Kundra', 'Aditya Pancholi', 'Milind Soman', 'Ashutosh Rana', 'Tiku Talsania', 'Akhilendra Mishra', 'Shaan Mukherjee']",,,0,0,A CID inspector tries to crack the murder case of a young woman.,,2000,0,1.511,False,2000-06-23,Tarkieb,en,,4.5,2
Tera Jadoo Chal Gayaa,277700,,,"['Abhishek Bachchan', 'Sanjay Suri', 'Kader Khan', 'Paresh Rawal', 'Johnny Lever', 'Tiku Talsania', 'Farida Jalal', 'Himani Shivpuri', 'Satish Kaushik', 'Satish Kaushik', 'Shammi', 'Keerthi Reddy', 'Zohra Sehgal']",,Romance,0,0,"When ad agency executive Pooja (Kirti Reddy) attends a wedding and meets lovable but broke Kabir (Abhishek Bachchan), it's love at first sight -- but only for Kabir. Pooja heads back to her fast-track life and gets in dutch with the head honcho for prolonging her vacation. To save her job, a co-worker explains Pooja's delay with a phony story about her engagement to Kabir, and all's well till she meets her dream man: the boss' son (Sanjay Suri).",,2000,0,0.633,False,2000-08-18,Tera Jadoo Chal Gayaa,hi,,5.0,1
Tune Mera Dil Le Liyaa,819858,,,[],,,0,0,"Vijay meets and falls in love with Janam and they decide to marry, but his father objects to it.",,2000,0,0.6,False,2000-02-23,Tune Mera Dil Le Liyaa,hi,,0.0,0
Long Live Life,606677,,Sumitra Bhave,['Mita Vasisht'],,,0,0,"When a young Indian landscape designer finds out that an emergency transfusion has left her boyfriend infected with HIV, she becomes obsessed with finding the source of the tainted blood. Her search will take her into every strata of Indian society, from the quiet office of the respected doctor who performed the operation, to the teeming slums that are home to the desperate poor who have nothing to sell but their blood. Her story is paralleled by the tale of two young male lovers torn apart by society’s demands and their dread of this new disease, and a young slum dweller who refuses to let fear destroy his compassion.",,1999,140,0.6,False,1999-06-26,Zindagi Zindabad,hi,,0.0,0
Abhay,453423,,Annu Kapoor,"['Ankit Desai', 'Benjamin Gilani', 'Eka Lakhani', 'Nana Patekar', 'Moon Moon Sen', 'Mayank Sharma', 'Annu Kapoor']",,,0,0,"A happy family moved into a village and choose a Haveli as their abode. But they are not alone, a ghost is also there.",,1995,127,0.6,False,1995-01-01,अभय,hi,,0.0,0
Aamdani Atthanni Kharcha Rupaiya,25801,,K Raghavendra Rao,"['Govinda', 'Juhi Chawla', 'Johnny Lever', 'Tabu', 'Ketki Dave', 'Chandrachur Singh', 'Tiku Talsania', 'Shakti Kapoor', 'Mink Brar']",,Comedy,0,0,"Jhoomri and her husband, Bhimsha, move into a new neighbourhood. Their immediate neighbours are three squabbling couples, namely Vijay and Anjali who are newly married; Appu Khote and Vimla, who are married and have 4 children; and Ravi and Meena, who are also married and have one child. With their wages unable to keep up with inflation and high cost of living, unable to pay even rent to the landlord, B.K. Kakkad, the wives decide to seek employment to augment their income, with hilarious results from their spouses, who will go to any extent to keep their wives at home, even if means to bring a dancing girl home to cook and look after the children!!",,2001,161,1.919,False,2001-12-21,Aamdani Atthanni Kharcha Rupaiya,hi,,5.528,18
Aashiq,362100,,Indra Kumar,"['Bobby Deol', 'Karisma Kapoor', 'Ashok Saraf', 'Mukesh Rishi', 'Rahul Dev']",,"Action, Romance",0,0,"Pooja and Chander Kapoor have a heart-to-heart conversation on the telephone. When they finally meet and all is reveal they both fell in love with each other; Chander lives with his advocate dad Dilip Dev Kapoor while Pooja lives a wealthy but stressful family life with her alcoholic dad, her Dai Maa and a self-senile mother. Unfortunately for them Pooja's parents would like her to marry a person of their choice; this pits Chander against them. Then one day Pooja goes missing and the police headed by a rowdy inspector Mathur arrests Chander for abducting her much to his shock. Then Chander escapes from police custody and begins a man-hunt for Pooja.",,2001,160,1.078,False,2001-01-26,Aashiq,hi,,6.0,3
